Origin Postcode,Destination Postcode,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude
TA6 3RJ,TA21 0RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1259965,-3.0099666,51.1259965,-3.0099666
TA6 3RL,TA1 3AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1260934,-3.0101282,51.1260934,-3.0101282
TA6 3RN,TA20 1RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1263963,-3.0108349666666667,51.1263963,-3.0108349666666667
TA6 3RP,TA1 5NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12706492777778,-3.011741891666667,51.12706492777778,-3.011741891666667
TA6 3RQ,TA8 2ZX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.124975475,-3.009651475,51.124975475,-3.009651475
TA6 3RR,TA9 3JX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12562388,-3.00952966,51.12562388,-3.00952966
TA6 3RS,TA18 8PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12648594210526,-3.009105005263158,51.12648594210526,-3.009105005263158
TA6 3RT,TA1 5EJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1271411,-3.0096607,51.1271411,-3.0096607
TA6 3RU,TA20 1YL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.138016789999995,-3.01252284,51.138016789999995,-3.01252284
TA6 3RW,TA24 6AY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12567459444444,-3.0104780166666667,51.12567459444444,-3.0104780166666667
TA6 3RX,TA1 3PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.137542415384615,-3.0131757923076923,51.137542415384615,-3.0131757923076923
TA6 3RY,TA1 5PQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1238219,-3.0020323,51.1238219,-3.0020323
TA6 3RZ,TA1 2XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1333601,-3.0055473,51.1333601,-3.0055473
TA6 3SA,TA24 7DX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12498,-2.99856,51.12498,-2.99856
TA6 3SB,TA4 4NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12498,-2.99856,51.12498,-2.99856
TA6 3SD,TA3 7QD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1246831,-2.9984421,51.1246831,-2.9984421
TA6 3SE,TA20 4DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13776471818182,-3.010320990909091,51.13776471818182,-3.010320990909091
TA6 3SF,TA4 2NQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13639877692308,-3.0104439769230766,51.13639877692308,-3.0104439769230766
TA6 3SG,TA21 0DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13978784482759,-3.013013082758621,51.13978784482759,-3.013013082758621
TA6 3SH,TA24 8RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13925730333334,-3.0103377,51.13925730333334,-3.0103377
TA6 3SJ,TA6 9HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14060090833333,-3.0131138,51.14060090833333,-3.0131138
TA6 3SL,TA6 5BJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13960414545454,-3.0112659363636363,51.13960414545454,-3.0112659363636363
TA6 3SN,TA6 5BZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.135889639999995,-3.009432324285714,51.135889639999995,-3.009432324285714
TA6 3SP,TA3 7HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14033493333333,-3.0118242703703704,51.14033493333333,-3.0118242703703704
TA6 3SQ,TA9 3SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13984874,-3.012623306666667,51.13984874,-3.012623306666667
TA6 3SR,TA20 1HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.138277459523806,-3.013040926190476,51.138277459523806,-3.013040926190476
TA6 3SS,TA2 8DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13564282,-3.01084706,51.13564282,-3.01084706
TA6 3ST,TA21 8PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13876261428571,-3.0131473428571427,51.13876261428571,-3.0131473428571427
TA6 3SU,TA4 1AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13893928064516,-3.0133014806451612,51.13893928064516,-3.0133014806451612
TA6 3SW,TA6 6LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13598222105263,-3.008680663157895,51.13598222105263,-3.008680663157895
TA6 3SX,TA1 3QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13738691538462,-3.014251553846154,51.13738691538462,-3.014251553846154
TA6 3SY,TA1 1PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13417811428571,-3.012543342857143,51.13417811428571,-3.012543342857143
TA6 3SZ,TA2 7LF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13832698888889,-3.0121562,51.13832698888889,-3.0121562
TA6 3TA,TA2 6YD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13203883,-3.006033505,51.13203883,-3.006033505
TA6 3TB,TA6 6SX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13140770322581,-3.007871783870968,51.13140770322581,-3.007871783870968
TA6 3TD,TA1 1XG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13189143333333,-3.0081301222222225,51.13189143333333,-3.0081301222222225
TA6 3TE,TA4 9UE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.131830375,-3.007462125,51.131830375,-3.007462125
TA6 3TF,TA2 7EG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13198489,-3.0085728,51.13198489,-3.0085728
TA6 3TG,TA19 0DQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13745328301887,-3.011547966037736,51.13745328301887,-3.011547966037736
TA6 3TH,TA23 0HN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13753331666667,-3.008931961111111,51.13753331666667,-3.008931961111111
TA6 3TJ,TA2 8PW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13749818153846,-3.01006872,51.13749818153846,-3.01006872
TA6 3TL,TA10 0LQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13761629848485,-3.0079842393939393,51.13761629848485,-3.0079842393939393
TA6 3TN,TA6 5LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13880714583333,-3.0069421666666667,51.13880714583333,-3.0069421666666667
TA6 3TP,TA13 5AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.137474222222224,-3.007951688888889,51.137474222222224,-3.007951688888889
TA6 3TQ,TA8 2NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1286951,-3.0057116833333333,51.1286951,-3.0057116833333333
TA6 3TR,TA14 6SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1367145,-3.007906775,51.1367145,-3.007906775
TA6 3TS,TA2 6DR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13783037272727,-3.008155463636364,51.13783037272727,-3.008155463636364
TA6 3TT,TA3 6HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13854433611111,-3.0086187722222224,51.13854433611111,-3.0086187722222224
TA6 3TU,TA20 3DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1331018,-3.0069304,51.1331018,-3.0069304
TA6 3TW,TA18 8RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13827784666666,-3.0071113533333333,51.13827784666666,-3.0071113533333333
TA6 3TX,TA2 8DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1328368,-3.0070794,51.1328368,-3.0070794
TA6 3TY,TA21 0JW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1331021,-3.0062108,51.1331021,-3.0062108
TA6 3TZ,TA2 6JU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.138443051515154,-3.009977115151515,51.138443051515154,-3.009977115151515
TA6 3UA,TA8 2BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13584636875,-3.0124836625,51.13584636875,-3.0124836625
TA6 3UB,TA11 7YL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13614145714286,-3.0122559428571427,51.13614145714286,-3.0122559428571427
TA6 3UD,TA13 5JL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.136224160000005,-3.0130630266666665,51.136224160000005,-3.0130630266666665
TA6 3UE,TA6 7QW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13431648648649,-3.014918135135135,51.13431648648649,-3.014918135135135
TA6 3UF,TA24 5LY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13559257,-3.01331947,51.13559257,-3.01331947
TA6 3UG,TA19 9FX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.133302271428576,-3.015671342857143,51.133302271428576,-3.015671342857143
TA6 3UH,TA24 5JE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.135684225,-3.0137179166666668,51.135684225,-3.0137179166666668
TA6 3UJ,TA7 8HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.135219527272724,-3.0140770272727275,51.135219527272724,-3.0140770272727275
TA6 3UL,TA4 4HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13305604285714,-3.014485071428571,51.13305604285714,-3.014485071428571
TA6 3UN,TA4 2TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.132922546428574,-3.020050857142857,51.132922546428574,-3.020050857142857
TA6 3UP,TA24 7QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13275599736842,-3.015796694736842,51.13275599736842,-3.015796694736842
TA6 3UQ,TA11 7AB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.134569655,-3.01364288,51.134569655,-3.01364288
TA6 3UR,TA13 5UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.131574234615385,-3.0200233115384614,51.131574234615385,-3.0200233115384614
TA6 3US,TA20 1YA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.134033005714286,-3.0129437628571427,51.134033005714286,-3.0129437628571427
TA6 3UT,TA7 8JJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1363634,-3.012370166666667,51.1363634,-3.012370166666667
TA6 3UU,TA8 1PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13474655714286,-3.01219610952381,51.13474655714286,-3.01219610952381
TA6 3UW,TA7 9NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.132451932,-3.020149616,51.132451932,-3.020149616
TA6 3UX,TA19 0BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1357039625,-3.0113508,51.1357039625,-3.0113508
TA6 3UY,TA3 5BZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13552395789473,-3.012122705263158,51.13552395789473,-3.012122705263158
TA6 3UZ,TA5 1AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3WA,TA24 6QX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3WD,TA6 5SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3WE,TA18 7JU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1341087,-3.0118967800000003,51.1341087,-3.0118967800000003
TA6 3WF,TA19 9NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.135027253333334,-3.0115889933333335,51.135027253333334,-3.0115889933333335
TA6 3WG,TA20 3AH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1275389,-3.0091748,51.1275389,-3.0091748
TA6 3WH,TA8 1DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12735,-3.01024,51.12735,-3.01024
TA6 3WW,TA11 6JY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6842738,-63.5878903,44.6842738,-63.5878903
TA6 3WX,TA22 9PW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3WY,TA12 6JS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3WZ,TA1 2ZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3XA,TA6 3FD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6842738,-63.5878903,44.6842738,-63.5878903
TA6 3XX,TA12 6PQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1264246,-3.0044434,51.1264246,-3.0044434
TA6 3YA,TA21 8AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YB,TA4 2TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YD,TA21 9QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1280374,-3.0100363,51.1280374,-3.0100363
TA6 3YE,TA18 9ZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YF,TA10 9ZF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1293099,-3.00374,51.1293099,-3.00374
TA6 3YG,TA4 3LQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YH,TA24 8YT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YJ,TA7 8PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YL,TA18 8AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13015,-3.00542,51.13015,-3.00542
TA6 3YN,TA24 7HS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YP,TA4 3RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YQ,TA4 3BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YR,TA6 7YQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YS,TA19 0NF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YT,TA4 2NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YU,TA7 0HL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YW,TA21 9PJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YX,TA24 5LH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YY,TA10 9PX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3YZ,TA21 0RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 3ZD,TA1 9NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6842738,-63.5878903,44.6842738,-63.5878903
TA6 3ZE,TA2 8SX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6842738,-63.5878903,44.6842738,-63.5878903
TA6 3ZH,TA6 3ER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6842738,-63.5878903,44.6842738,-63.5878903
TA6 3ZJ,TA5 2QG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6842738,-63.5878903,44.6842738,-63.5878903
TA6 3ZL,TA2 8AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6842738,-63.5878903,44.6842738,-63.5878903
TA6 3ZN,TA18 7DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6842738,-63.5878903,44.6842738,-63.5878903
TA6 3ZX,TA4 3TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA6 4AA,TA23 0LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13516,-2.99275,51.13516,-2.99275
TA6 4AB,TA6 7RJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13277675714286,-2.9984224476190477,51.13277675714286,-2.9984224476190477
TA6 4AD,TA5 2LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13572,-2.99127,51.13572,-2.99127
TA6 4AE,TA4 3TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13273601428571,-3.001663242857143,51.13273601428571,-3.001663242857143
TA6 4AF,TA22 9EF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13417954,-2.99754838,51.13417954,-2.99754838
TA6 4AG,TA6 5SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13627316,-2.99605209,51.13627316,-2.99605209
TA6 4AH,TA1 3FJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13643,-2.99263,51.13643,-2.99263
TA6 4AJ,TA24 6TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13631,-2.99173,51.13631,-2.99173
TA6 4AL,TA21 0BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13566,-2.99153,51.13566,-2.99153
TA6 4AN,TA18 8YP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13525,-2.99141,51.13525,-2.99141
TA6 4AP,TA4 3PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.148117269230774,-2.9887509384615383,51.148117269230774,-2.9887509384615383
TA6 4AQ,TA18 8NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1358302,-2.9941406,51.1358302,-2.9941406
TA6 4AR,TA6 5RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14730928823529,-2.9880561117647058,51.14730928823529,-2.9880561117647058
TA6 4AS,TA3 5PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13507,-2.99162,51.13507,-2.99162
TA6 4AT,TA19 9QP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1449615,-2.9889666,51.1449615,-2.9889666
TA6 4AU,TA12 6PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.132647225,-2.995009525,51.132647225,-2.995009525
TA6 4AW,TA7 9QY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.152369354545456,-2.9870508818181816,51.152369354545456,-2.9870508818181816
TA6 4AX,TA4 3SX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13394724864865,-2.994613443243243,51.13394724864865,-2.994613443243243
TA6 4AY,TA4 4YS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13494015,-2.99442155,51.13494015,-2.99442155
TA6 4AZ,TA22 9QP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1354125,-2.99460947,51.1354125,-2.99460947
TA6 4BA,TA5 1ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.134510389285715,-2.9954484285714287,51.134510389285715,-2.9954484285714287
TA6 4BB,TA7 0LY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13668113333333,-2.9952041,51.13668113333333,-2.9952041
TA6 4BD,TA10 9DX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13525,-2.99221,51.13525,-2.99221
TA6 4BE,TA9 3BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13709838333333,-2.9944079833333332,51.13709838333333,-2.9944079833333332
TA6 4BF,TA9 4DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1428,-2.98375,51.1428,-2.98375
TA6 4BG,TA24 7EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13734464117647,-2.9935517647058822,51.13734464117647,-2.9935517647058822
TA6 4BH,TA19 0PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13938539210526,-2.995845389473684,51.13938539210526,-2.995845389473684
TA6 4BJ,TA5 1HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14304105714286,-2.991788142857143,51.14304105714286,-2.991788142857143
TA6 4BL,TA9 3GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13488,-2.99211,51.13488,-2.99211
TA6 4BN,TA19 0WX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13253130294118,-2.994631394117647,51.13253130294118,-2.994631394117647
TA6 4BP,TA6 6QP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.135905728125,-2.993427121875,51.135905728125,-2.993427121875
TA6 4BQ,TA24 7JU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.165210575,-2.99130345,51.165210575,-2.99130345
TA6 4BS,TA8 9BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13774762333333,-2.99281342,51.13774762333333,-2.99281342
TA6 4BT,TA22 9PY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1394217125,-2.992441491666667,51.1394217125,-2.992441491666667
